"User-added Compound","LINCS Analog","LINCS Analog Name","Similarity"
"CMP1","LSM-22553","BRD-K78856515",0.343
"CMP1","LSM-22503","BRD-K94401439",0.343
"CMP1","LSM-23097","BRD-K88080089",0.343
"CMP1","LSM-20243","CHEMBL2360666",0.343
"CMP1","LSM-25259","BRD-K08389897",0.343
"CMP1","LSM-9945","BRD-K24977302",0.343
"CMP1","LSM-25087","BRD-K36523261",0.343
"CMP1","LSM-28825","BRD-K12271646",0.343
"CMP1","LSM-28883","BRD-K47673408",0.343
"CMP1","LSM-28773","BRD-K61259788",0.343
"CMP1","LSM-28800","BRD-K92640680",0.343
"CMP1","LSM-28919","BRD-K17128952",0.343
"CMP1","LSM-28934","BRD-K02637850",0.343
"CMP1","LSM-29006","BRD-K99300752",0.343
"CMP1","LSM-29050","BRD-K26196953",0.343
"CMP1","LSM-29110","BRD-K21996934",0.343
"CMP1","LSM-9600","BRD-K19426893",0.343
"CMP1","LSM-9255","BRD-K13697129",0.343
"CMP1","LSM-11597","BRD-K51810646",0.343
"CMP1","LSM-13083","BRD-K76166520",0.343
"CMP1","LSM-14333","BRD-K96238295",0.343
"CMP1","LSM-23133","BRD-K61457932",0.343
"CMP1","LSM-22964","BRD-K73600333",0.343
"CMP1","LSM-42934","Fluprostenol",0.343
"CMP1","LSM-20041","BRD-K52157065",0.343
"CMP1","LSM-18242","BRD-K57014767",0.343
"CMP1","LSM-18168","BRD-K43086600",0.343
"CMP1","LSM-18332","BRD-K45282594",0.343
"CMP1","LSM-28805","BRD-K75887263",0.343
"CMP1","LSM-13483","BRD-K82768800",0.343
"CMP1","LSM-43613","Cloprostenol",0.343
"CMP1","LSM-22355","BRD-K85398599",0.343
"CMP1","LSM-22430","BRD-K97938674",0.343
"CMP1","LSM-22309","BRD-K87080069",0.343
"CMP1","LSM-25114","BRD-K52115548",0.343
"CMP1","LSM-29135","BRD-K29011844",0.343
"CMP1","LSM-34121","BRD-K39734779",0.343
"CMP1","LSM-34293","BRD-K99516890",0.343
"CMP1","LSM-34331","BRD-K12986105",0.343
"CMP1","LSM-34177","BRD-K33151492",0.343
"CMP1","LSM-34247","BRD-K26272845",0.343
"CMP1","LSM-33989","BRD-K28820796",0.343
"CMP1","LSM-34521","BRD-K89394474",0.343
"CMP1","LSM-34522","BRD-K17602350",0.343
"CMP1","LSM-34391","BRD-K51054234",0.343
"CMP1","LSM-37383","BRD-K02008913",0.343
"CMP1","LSM-39336","BRD-K37495811",0.343
"CMP1","LSM-40720","BRD-K63096635",0.343
"CMP1","LSM-30292","BRD-K33250410-001-01-9",0.343
"CMP1","LSM-33980","BRD-K31564149",0.343
"CMP1","LSM-34029","BRD-K71600285",0.343
"CMP1","LSM-34032","BRD-K61950712",0.343
"CMP1","LSM-33956","BRD-K87224747",0.343
"CMP1","LSM-34519","BRD-K78944047",0.343
"CMP1","LSM-34462","BRD-K35671498",0.343
"CMP1","LSM-34463","BRD-K67830713",0.343
"CMP1","LSM-37555","BRD-K05351800",0.343
"CMP1","LSM-39726","BRD-K44465671",0.343
"CMP1","LSM-39127","BRD-K33979365",0.343
"CMP1","LSM-39257","BRD-K36284700",0.343
"CMP1","LSM-40171","BRD-K52675185",0.343
"CMP1","LSM-40319","BRD-K55612480",0.343
"CMP1","LSM-30290","BRD-K25118245-001-01-9",0.343
"CMP1","LSM-31510","BRD-K41550080-001-01-1",0.343
"CMP1","LSM-28944","MLS003129988",0.343
"CMP1","LSM-9630","BRD-K19865807",0.343
"CMP1","LSM-13990","BRD-K90141430",0.343
"CMP1","LSM-14015","BRD-K90680884",0.343
"CMP1","LSM-10425","BRD-K32889681",0.343
"CMP1","LSM-10659","BRD-K36888933",0.343
"CMP1","LSM-10942","BRD-K41389876",0.343
"CMP1","LSM-14795","BRD-K33017576",0.343
"CMP1","LSM-15144","BRD-K49988555",0.343
"CMP1","LSM-15147","BRD-K52047117",0.343
"CMP1","LSM-28821","BRD-K78007953",0.343
"CMP1","LSM-28861","BRD-K97562463",0.343
"CMP1","LSM-26704","BRD-K92974694",0.343
"CMP1","LSM-26726","BRD-K29408413",0.343
"CMP1","LSM-26792","BRD-K02681754",0.343
"CMP1","LSM-9299","BRD-K14395166",0.343
"CMP1","LSM-9886","BRD-K24123159",0.343
"CMP1","LSM-10019","BRD-K26212796",0.343
"CMP1","LSM-10509","BRD-K34435836",0.343
"CMP1","LSM-11080","BRD-K43526306",0.343
"CMP1","LSM-11447","BRD-K49634971",0.343
"CMP1","LSM-13543","BRD-K83644384",0.343
"CMP1","LSM-12606","BRD-K68494763",0.343
"CMP1","LSM-12910","BRD-K73166612",0.343
"CMP1","LSM-12619","BRD-K68701561",0.343
"CMP1","LSM-14106","BRD-K92650863",0.343
"CMP1","LSM-13026","BRD-K75091523",0.343
"CMP1","LSM-15124","BRD-K25388406",0.343
"CMP1","LSM-26621","BRD-K49908787",0.343
"CMP1","LSM-28877","BRD-K87853964",0.343
"CMP1","LSM-28999","BRD-K50851442",0.343
"CMP1","LSM-37757","BRD-K09054764",0.343
"CMP1","LSM-39552","CHEMBL2356468",0.343
"CMP1","LSM-39308","BRD-K37149438",0.342
"CMP1","LSM-39650","BRD-K43286821",0.342
"CMP1","LSM-39733","BRD-K44562105",0.342
"CMP1","LSM-40083","BRD-K50916779",0.342
"CMP1","LSM-12458","BRD-K66052559",0.342
"CMP1","LSM-9092","BRD-K10856568",0.342
"CMP1","LSM-10110","BRD-K27839561",0.342
"CMP1","LSM-8783","BRD-K06127304",0.342
"CMP1","LSM-10888","BRD-K40280267",0.342
"CMP1","LSM-11888","BRD-K57072576",0.342
"CMP1","LSM-12181","BRD-K61885905",0.342
"CMP1","LSM-13287","BRD-K79522563",0.342
"CMP1","LSM-37873","CHEMBL2354474",0.342
"CMP1","LSM-36895","JMV-431",0.342
"CMP1","LSM-25630","Phorbol Myristate Acetate",0.342
"CMP1","LSM-4341","Phorbol 12-myristate-13-acetate",0.342
"CMP1","LSM-14090","BRD-K92205342",0.342
"CMP1","LSM-10132","BRD-K28105726",0.342
"CMP1","LSM-12620","BRD-K68731139",0.342
"CMP1","LSM-8667","BRD-K03815046",0.342
"CMP1","LSM-9042","BRD-K09945302",0.342
"CMP1","LSM-12781","BRD-K71254586",0.342
"CMP1","LSM-14472","BRD-K98370172",0.342
"CMP1","LSM-13335","BRD-K80301668",0.342
"CMP1","LSM-5150","O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE",0.341
"CMP1","LSM-34899","BRD-K37032043-001-01-2",0.341
"CMP1","LSM-43190","Deforolimus",0.341
"CMP1","LSM-45997","Ridaforolimus (Deforolimus, MK-8669)",0.341
"CMP1","LSM-15608","Atropine Sulfate",0.34
"CMP1","LSM-45595","Andrographolide",0.34
"CMP1","LSM-9293","BRD-K14336497",0.34
"CMP1","LSM-45024","BRD-M31871110",0.34
"CMP1","LSM-35012","BRD-K30278324-001-01-8",0.34
"CMP1","LSM-35048","BRD-K31200284-001-01-9",0.34
"CMP1","LSM-34976","BRD-K89691421-001-01-4",0.34
"CMP1","LSM-45059","BRD-M69929484",0.34
"CMP1","LSM-34933","BRD-K54662875-001-01-7",0.34
"CMP1","LSM-34983","BRD-K45664515-001-01-1",0.34
"CMP1","LSM-4380","Atropine",0.34
"CMP1","LSM-1806","Hyoscyamine",0.34
"CMP1","LSM-2897","L-Hyoscyamine",0.34
"CMP1","LSM-31185","BRD-K23701005",0.34
"CMP1","LSM-13069","BRD-K75882457",0.34
"CMP1","LSM-34974","BRD-K34257113-001-01-3",0.34
"CMP1","LSM-43258","AC1O423S",0.34
"CMP1","LSM-21612","1,2Alpha-epoxy-7-deacetoxy-7-oxodihydrogedunin",0.34
"CMP1","LSM-5514","Hyoscyamine",0.34
"CMP1","LSM-31663","BRD-K13110820",0.34
"CMP1","LSM-31692","BRD-K05304510",0.34
"CMP1","LSM-31820","BRD-K92632379",0.34
"CMP1","LSM-31569","BRD-K09693670",0.34
"CMP1","LSM-31751","BRD-K71216961",0.34
"CMP1","LSM-31758","BRD-K34335352",0.34
"CMP1","LSM-34947","BRD-K33979639-001-01-8",0.34
"CMP1","LSM-34963","BRD-K08075306-001-01-8",0.34
"CMP1","LSM-31588","BRD-K01774461",0.34
"CMP1","LSM-31836","BRD-K08406395",0.34
"CMP1","LSM-34925","BRD-K33337505-001-01-0",0.34
"CMP1","LSM-34906","BRD-K54901885-001-01-7",0.34
"CMP1","LSM-34971","BRD-K20152345-001-01-2",0.34
"CMP1","LSM-35019","BRD-K49933702-001-01-9",0.34
"CMP1","LSM-4373","KBIO1_001044",0.34
"CMP1","LSM-35026","BRD-K65474083-001-01-2",0.34
"CMP1","LSM-42028","BRD-K87339026",0.34
"CMP1","LSM-29679","BRD-K80127972-001-01-1",0.34
"CMP1","LSM-12633","BRD-K68870366",0.34
"CMP1","LSM-29678","BRD-K52191731-001-01-3",0.34
"CMP1","LSM-20969","A-77636",0.34
"CMP1","LSM-11891","BRD-K57166447",0.34
"CMP1","LSM-9261","BRD-K13759728",0.34
"CMP1","LSM-8620","BRD-K03013810",0.34
"CMP1","LSM-9440","BRD-K16752617",0.34
"CMP1","LSM-10481","BRD-K33891131",0.34
"CMP1","LSM-10123","BRD-K27998900",0.34
"CMP1","LSM-10521","BRD-K34786682",0.34
"CMP1","LSM-11641","BRD-K52628302",0.34
"CMP1","LSM-12516","BRD-K67187917",0.34
"CMP1","LSM-14070","BRD-K91787616",0.34
"CMP1","LSM-13007","BRD-K74711277",0.34
"CMP1","LSM-13379","BRD-K80890401",0.34
"CMP1","LSM-29225","BRD-K29120026",0.339
"CMP1","LSM-1836","BIO2_000516",0.339
"CMP1","LSM-34055","BRD-K20895937",0.339
"CMP1","LSM-34060","BRD-K63398969",0.339
"CMP1","LSM-34066","BRD-K00191683",0.339
"CMP1","LSM-33872","BRD-K74817844",0.339
"CMP1","LSM-34214","BRD-K06743007",0.339
"CMP1","LSM-33791","BRD-K67750179",0.339
"CMP1","LSM-38914","BRD-K30111752",0.339
"CMP1","LSM-39402","BRD-K38748890",0.339
"CMP1","LSM-39690","BRD-K43915000",0.339
"CMP1","LSM-39836","BRD-K46384573",0.339
"CMP1","LSM-40035","BRD-K49910674",0.339
"CMP1","LSM-40080","BRD-K50876388",0.339
"CMP1","LSM-42595","BRD-K98245381",0.339
"CMP1","LSM-33970","BRD-K54820232",0.339
"CMP1","LSM-33805","BRD-K83842535",0.339
"CMP1","LSM-33725","BRD-K64264263",0.339
"CMP1","LSM-34127","BRD-K29737435",0.339
"CMP1","LSM-35194","BRD-K05699155",0.339
"CMP1","LSM-37557","BRD-K05377469",0.339
"CMP1","LSM-37677","BRD-K07497357",0.339
"CMP1","LSM-37444","BRD-K03163743",0.339
"CMP1","LSM-38144","BRD-K16605233",0.339
"CMP1","LSM-37881","BRD-K11913456",0.339
"CMP1","LSM-38512","BRD-K22907310",0.339
"CMP1","LSM-39194","BRD-K35100006",0.339
"CMP1","LSM-40227","BRD-K53783288",0.339
"CMP1","LSM-40658","BRD-K61974010",0.339
"CMP1","LSM-40717","BRD-K62999057",0.339
"CMP1","LSM-40885","BRD-K66226084",0.339
"CMP1","LSM-41657","BRD-K80568112",0.339
"CMP1","LSM-42160","BRD-K89674009",0.339
"CMP1","LSM-24353","MLS000665871",0.339
"CMP1","LSM-10351","BRD-K31705167",0.339
"CMP1","LSM-26237","SMR000008128",0.339
"CMP1","LSM-23446","BRD-K13803936",0.339
"CMP1","LSM-11726","BRD-K54202584",0.339
"CMP1","LSM-4472","SMP2_000006",0.339
"CMP1","LSM-9835","BRD-K23301583",0.339
"CMP1","LSM-10534","BRD-K35035541",0.339
"CMP1","LSM-10221","BRD-K29567467",0.339
"CMP1","LSM-10431","BRD-K32972218",0.339
"CMP1","LSM-42818","BRD-A38898897",0.339
"CMP1","LSM-14926","MLS003130363",0.339
"CMP1","LSM-9869","BRD-K23872111",0.339
"CMP1","LSM-18235","BRD-K45378289",0.339
"CMP1","LSM-18266","BRD-K56870337",0.339
"CMP1","LSM-22322","BRD-K86911380",0.339
"CMP1","LSM-22484","BRD-K81475473",0.339
"CMP1","LSM-23454","BRD-K78124620",0.339
"CMP1","LSM-23317","BRD-K07384081",0.339
"CMP1","LSM-29229","BRD-K34369474",0.339
"CMP1","LSM-29059","BRD-K23316636",0.339
"CMP1","LSM-8799","BRD-K06380464",0.339
"CMP1","LSM-33661","BRD-K99581286",0.339
"CMP1","LSM-33672","BRD-K19734887",0.339
"CMP1","LSM-23493","BRD-K74506898",0.339
"CMP1","LSM-16038","BRD-K60017729",0.339
"CMP1","LSM-16216","BRD-K75186244",0.339
"CMP1","LSM-22598","BRD-K87878529",0.339
"CMP1","LSM-42846","Prostoglandin A1",0.339
"CMP1","LSM-18220","BRD-K44787496",0.339
"CMP1","LSM-18132","BRD-K45056520",0.339
"CMP1","LSM-18297","BRD-K40264914",0.339
"CMP1","LSM-18313","BRD-K44481920",0.339
"CMP1","LSM-23328","BRD-K42061172",0.339
"CMP1","LSM-23336","BRD-K82930531",0.339
"CMP1","LSM-23380","BRD-K79631534",0.339
"CMP1","LSM-23405","BRD-K97368902",0.339
"CMP1","LSM-23250","BRD-K08607520",0.339
"CMP1","LSM-1742","BRD-A69429454",0.339
"CMP1","LSM-33665","BRD-K85235446",0.339
"CMP1","LSM-33862","BRD-K36074653",0.339
"CMP1","LSM-33923","BRD-K47707657",0.339
"CMP1","LSM-33927","BRD-K67120755",0.339
"CMP1","LSM-33816","BRD-K37015376",0.339
"CMP1","LSM-33846","BRD-K07351191",0.339
"CMP1","LSM-33880","BRD-K53720386",0.339
"CMP1","LSM-33767","BRD-K32037893",0.339
"CMP1","LSM-35473","BRD-K18101782",0.339
"CMP1","LSM-23434","BRD-K50884475",0.339
"CMP1","LSM-12209","BRD-K62237490",0.339
"CMP1","LSM-10243","BRD-K29957577",0.339
"CMP1","LSM-11023","BRD-K42709418",0.339
"CMP1","LSM-10572","BRD-K35727710",0.339
"CMP1","LSM-43167","8-Epi-15-d2c-isop",0.339
"CMP1","LSM-9017","BRD-K09640010",0.339
"CMP1","LSM-16166","BRD-K62492257",0.339
"CMP1","LSM-17764","BRD-K05250921",0.339
"CMP1","LSM-18097","BRD-K48739735",0.339
"CMP1","LSM-18161","BRD-K44506257",0.339
"CMP1","LSM-17930","BRD-K16988512",0.339
"CMP1","LSM-23270","BRD-K81544427",0.339
"CMP1","LSM-23320","BRD-K27597444",0.339
"CMP1","LSM-23346","BRD-K41643612",0.339
"CMP1","LSM-23404","BRD-K94913575",0.339
"CMP1","LSM-29082","BRD-K37657772",0.339
"CMP1","LSM-8462","BRD-K00498462",0.339
"CMP1","LSM-8618","BRD-K02943940",0.339
"CMP1","LSM-9847","BRD-K23589333",0.339
"CMP1","LSM-9638","BRD-K19949652",0.339
"CMP1","LSM-9512","BRD-K18097652",0.339
"CMP1","LSM-10312","BRD-K31163805",0.339
"CMP1","LSM-10783","BRD-K38870294",0.339
"CMP1","LSM-11972","BRD-K58679238",0.339
"CMP1","LSM-12189","BRD-K61997144",0.339
"CMP1","LSM-12883","BRD-K72772617",0.339
"CMP1","LSM-13046","BRD-K75425370",0.339
"CMP1","LSM-13055","BRD-K75639577",0.339
"CMP1","LSM-44756","BRD-K38465286",0.339
"CMP1","LSM-16232","BRD-K78337983",0.339
"CMP1","LSM-16066","BRD-K64953645",0.339
"CMP1","LSM-15951","BRD-K65438558",0.339
"CMP1","LSM-17791","BRD-K00938872",0.339
"CMP1","LSM-17961","BRD-K39705203",0.339
"CMP1","LSM-23262","BRD-K54364215",0.339
"CMP1","LSM-23304","BRD-K63462027",0.339
"CMP1","LSM-17974","BRD-K33863933",0.339
"CMP1","LSM-18008","BRD-K38917645",0.339
"CMP1","LSM-18016","BRD-K09166899",0.339
"CMP1","LSM-10256","BRD-K30270755",0.339
"CMP1","LSM-30144","BRD-K43159427",0.339
"CMP1","LSM-30045","BRD-K75426080",0.339
"CMP1","LSM-30206","BRD-K98161738",0.339
"CMP1","LSM-30164","BRD-K02783902",0.339
"CMP1","LSM-30226","BRD-K96096022",0.339
"CMP1","LSM-15772","BRD-K10031593",0.339
"CMP1","LSM-15613","BRD-K30581008",0.339
"CMP1","LSM-35468","BRD-K17886576",0.339
"CMP1","LSM-35137","BRD-K03476091",0.339
"CMP1","LSM-23240","BRD-K22494201-001-01-9",0.339
"CMP1","LSM-35145","BRD-K03911650",0.339
"CMP1","LSM-23242","BRD-K32322802-001-01-3",0.339
"CMP1","LSM-5756","Lisinopril",0.339
"CMP1","LSM-11377","MLS003128831",0.339
"CMP1","LSM-8734","BRD-K05050883",0.339
"CMP1","LSM-9555","BRD-K18767302",0.339
"CMP1","LSM-10079","BRD-K27343142",0.339
"CMP1","LSM-9636","BRD-K19933506",0.339
"CMP1","LSM-45528","Ticagrelor",0.339
"CMP1","LSM-15697","BRD-K41719231",0.339
"CMP1","LSM-9575","BRD-K19073426",0.339
"CMP1","LSM-15784","BRD-K72565671",0.339
"CMP1","LSM-15949","BRD-K73573090",0.339
"CMP1","LSM-18167","BRD-K51641263",0.339
"CMP1","LSM-29275","BRD-K34542210",0.339
"CMP1","LSM-12251","MLS005000217",0.339
"CMP1","LSM-30093","BRD-K87781745",0.339
"CMP1","LSM-15631","BRD-K94962942",0.339
"CMP1","LSM-15737","BRD-K24549321",0.339
"CMP1","LSM-16230","BRD-K77407030",0.339
"CMP1","LSM-16086","BRD-K76154866",0.339
"CMP1","LSM-15928","BRD-K14306031",0.339
"CMP1","LSM-15966","BRD-K72135113",0.339
"CMP1","LSM-22541","BRD-K95552726",0.339
"CMP1","LSM-22555","BRD-K88070373",0.339
"CMP1","LSM-22464","BRD-K90356496",0.339
"CMP1","LSM-18123","BRD-K47254434",0.339
"CMP1","LSM-18372","BRD-K49675259",0.339
"CMP1","LSM-18088","BRD-K56563758",0.339
"CMP1","LSM-30082","BRD-K57042334",0.339
"CMP1","LSM-9667","BRD-K20281332",0.339
"CMP1","LSM-45436","VTP-27999 (Hydrochloride)",0.338
"CMP1","LSM-29466","BRD-K67902591",0.338
"CMP1","LSM-29470","BRD-K44935022",0.338
"CMP1","LSM-29473","BRD-K99644502",0.338
"CMP1","LSM-29475","BRD-K30171122",0.338
"CMP1","LSM-29536","BRD-K61494613",0.338
"CMP1","LSM-29546","BRD-K97798118",0.338
"CMP1","LSM-15085","BRD-K78639526",0.338
"CMP1","LSM-15645","BRD-K62692910",0.338
"CMP1","LSM-15797","BRD-K05509844",0.338
"CMP1","LSM-30930","BRD-K07501326",0.338
"CMP1","LSM-31030","BRD-K33194123",0.338
"CMP1","LSM-15863","BRD-K47228832",0.338
"CMP1","LSM-16049","BRD-K62358193",0.338
"CMP1","LSM-31134","BRD-K04701596",0.338
"CMP1","LSM-31178","BRD-K16429826",0.338
"CMP1","LSM-31206","BRD-K60751806",0.338
"CMP1","LSM-33873","BRD-K42987166",0.338
"CMP1","LSM-33905","BRD-K23361743",0.338
"CMP1","LSM-33919","BRD-K81931105",0.338
"CMP1","LSM-33930","BRD-K93210276",0.338
"CMP1","LSM-35490","BRD-K18573205",0.338
"CMP1","LSM-35301","BRD-K10343715",0.338
"CMP1","LSM-35800","BRD-K44946060",0.338
"CMP1","LSM-36180","BRD-K82521348",0.338
"CMP1","LSM-38013","MLS003129300",0.338
"CMP1","LSM-24059","MLS003130234",0.338
"CMP1","LSM-42095","SA-441092",0.338
"CMP1","LSM-42543","BRD-K97281677",0.338
"CMP1","LSM-42564","BRD-K97748657",0.338
"CMP1","LSM-6803","BRD-K27986637",0.338
"CMP1","LSM-8179","BRD-K26653603",0.338
"CMP1","LSM-8180","BRD-K26682747",0.338
"CMP1","LSM-8196","BRD-K33384411",0.338
"CMP1","LSM-8246","BRD-K45740917",0.338
"CMP1","LSM-33663","BRD-K73994499",0.338
"CMP1","LSM-33848","BRD-K02395808",0.338
"CMP1","LSM-33752","BRD-K35588268",0.338
"CMP1","LSM-35255","BRD-K08262651",0.338
"CMP1","LSM-36326","BRD-K96776591",0.338
"CMP1","LSM-35945","BRD-K58323923",0.338
"CMP1","LSM-40904","SA-1456170",0.338
"CMP1","LSM-24009","MLS003129349",0.338
"CMP1","LSM-18106","BRD-K40864085-001-01-2",0.338
"CMP1","LSM-18155","BRD-K40863542-001-01-1",0.338
"CMP1","LSM-23875","BRD-K83637839-001-01-9",0.338
"CMP1","LSM-23899","BRD-K15885089-001-01-4",0.338
"CMP1","LSM-23910","BRD-K81485190-001-01-8",0.338
"CMP1","LSM-7134","MLS003129303",0.338
"CMP1","LSM-6799","BRD-K08995965",0.338
"CMP1","LSM-6800","BRD-K14721042",0.338
"CMP1","LSM-6805","BRD-K38594532",0.338
"CMP1","LSM-8188","BRD-K29285912",0.338
"CMP1","LSM-7696","MLS003129708",0.338
"CMP1","LSM-6782","BRD-K45735142",0.338
"CMP1","LSM-6797","BRD-K05684908",0.338
"CMP1","LSM-6798","BRD-K07452532",0.338
"CMP1","LSM-7429","BRD-K45788890",0.338
"CMP1","LSM-8190","BRD-K30398452",0.338
"CMP1","LSM-12552","BRD-K67697926",0.338
"CMP1","LSM-11317","BRD-K47284302",0.338
"CMP1","LSM-8314","MLS003129633",0.338
"CMP1","LSM-23954","BRD-K14262987-001-01-0",0.338
"CMP1","LSM-8303","MLS003129145",0.338
"CMP1","LSM-8304","CHEMBL2145374",0.338
"CMP1","LSM-12431","CHEMBL2357204",0.338
"CMP1","LSM-15083","MLS003129922",0.338
"CMP1","LSM-7432","BRD-K45843042",0.338
"CMP1","LSM-16026","BRD-K71040831",0.338
"CMP1","LSM-15876","BRD-K27991961",0.338
"CMP1","LSM-15959","BRD-K63209730",0.338
"CMP1","LSM-18301","BRD-K50081142",0.338
"CMP1","LSM-22551","BRD-K94018786",0.338
"CMP1","LSM-28972","BRD-K69569958",0.338
"CMP1","LSM-28986","BRD-K81669067",0.338
"CMP1","LSM-29654","BRD-K17303020",0.338
"CMP1","LSM-29656","BRD-K73001304",0.338
"CMP1","LSM-31197","BRD-K10623075",0.338
"CMP1","LSM-31200","BRD-K97620396",0.338
"CMP1","LSM-30922","BRD-K94115999",0.338
"CMP1","LSM-6801","BRD-K15428056",0.338
"CMP1","LSM-11438","BRD-K49512493",0.338
"CMP1","LSM-11477","BRD-K50131741",0.338
"CMP1","LSM-11988","BRD-K58945843",0.338
"CMP1","LSM-12089","BRD-K60595380",0.338
"CMP1","LSM-12849","BRD-K72150200",0.338
"CMP1","LSM-23984","MLS003129367",0.338
"CMP1","LSM-15700","BRD-K36539857",0.338
"CMP1","LSM-15744","BRD-K74540252",0.338
"CMP1","LSM-15912","BRD-K02353863",0.338
"CMP1","LSM-24872","MLS003129406",0.338
"CMP1","LSM-22511","BRD-K91712163",0.338
"CMP1","LSM-23052","BRD-K67411319",0.338
"CMP1","LSM-18130","BRD-K56778317",0.338
"CMP1","LSM-28860","BRD-K85392247",0.338
"CMP1","LSM-28866","BRD-K75807957",0.338
"CMP1","LSM-28918","BRD-K08982277",0.338
"CMP1","LSM-28742","BRD-K63155804",0.338
"CMP1","LSM-28955","BRD-K70093308",0.338
"CMP1","LSM-28958","BRD-K67533212",0.338
"CMP1","LSM-22426","BRD-K80643530",0.338
"CMP1","LSM-25103","BRD-K90366266",0.338
"CMP1","LSM-25021","BRD-K80622681",0.338
"CMP1","LSM-40526","MLS003129346",0.338
"CMP1","LSM-30102","BRD-K93148720",0.338
"CMP1","LSM-30126","BRD-K51454545",0.338
"CMP1","LSM-29259","BRD-K27982554",0.338
"CMP1","LSM-30109","BRD-K93483334",0.338
"CMP1","LSM-15022","BRD-K10716948",0.338
"CMP1","LSM-30130","BRD-K40143134",0.338
"CMP1","LSM-33893","BRD-K49864183",0.338
"CMP1","LSM-33724","BRD-K94647035",0.338
"CMP1","LSM-33797","BRD-K86371068",0.338
"CMP1","LSM-33809","BRD-K49040541",0.338
"CMP1","LSM-35214","BRD-K06418332",0.338
"CMP1","LSM-41271","BRD-K73602693",0.338
"CMP1","LSM-45070","BRD-M80240720",0.338
"CMP1","LSM-45593","TRAVOPROST",0.338
"CMP1","LSM-33849","BRD-K45717258",0.338
"CMP1","LSM-33715","BRD-K68118416",0.338
"CMP1","LSM-33741","BRD-K20264945",0.338
"CMP1","LSM-33912","BRD-K16943897",0.338
"CMP1","LSM-40278","BRD-K54945117",0.338
"CMP1","LSM-41115","SA-1458610",0.338
"CMP1","LSM-45060","BRD-M70861773",0.338
"CMP1","LSM-30289","CHEMBL2358803",0.338
"CMP1","LSM-6794","BRD-K58784778",0.338
"CMP1","LSM-15115","BRD-K17103381",0.338
"CMP1","LSM-15122","BRD-K24319052",0.338
"CMP1","LSM-29221","BRD-K21009787",0.338
"CMP1","LSM-29989","BRD-K01699883",0.338
"CMP1","LSM-29999","BRD-K31230200",0.338
"CMP1","LSM-30019","BRD-K70198986",0.338
"CMP1","LSM-15145","BRD-K50079182",0.338
"CMP1","LSM-15157","BRD-K71614913",0.338
"CMP1","LSM-16065","BRD-K69624346",0.338
"CMP1","LSM-15965","BRD-K74849766",0.338
"CMP1","LSM-16146","BRD-K60713831",0.338
"CMP1","LSM-16182","BRD-K64553072",0.338
"CMP1","LSM-22470","BRD-K88739137",0.338
"CMP1","LSM-18340","BRD-K43654313",0.338
"CMP1","LSM-18354","BRD-K42971210",0.338
"CMP1","LSM-22437","BRD-K87776049",0.338
"CMP1","LSM-45943","Dolastatin 10",0.338
"CMP1","LSM-29341","BRD-K29468949",0.338
"CMP1","LSM-29228","BRD-K36778976",0.338
"CMP1","LSM-38666","BRD-K25604127",0.338
"CMP1","LSM-38689","BRD-K25902954",0.338
"CMP1","LSM-38986","BRD-K31485493",0.338
"CMP1","LSM-39858","BRD-K46610687",0.338
"CMP1","LSM-40298","BRD-K55210983",0.338
"CMP1","LSM-40922","BRD-K66888355",0.338
"CMP1","LSM-41424","BRD-K76103428",0.338
"CMP1","LSM-8827","BRD-K06733952",0.338
"CMP1","LSM-35161","BRD-K04470135",0.338
"CMP1","LSM-35221","BRD-K06743908",0.338
"CMP1","LSM-35489","BRD-K18527484",0.338
"CMP1","LSM-35402","BRD-K15373812",0.338
"CMP1","LSM-37549","BRD-K05232104",0.338
"CMP1","LSM-38539","BRD-K23287115",0.338
"CMP1","LSM-38486","BRD-K22450189",0.338
"CMP1","LSM-40187","BRD-K53022123",0.338
"CMP1","LSM-41177","BRD-K71932341",0.338
"CMP1","LSM-41437","BRD-K76318793",0.338
"CMP1","LSM-42130","BRD-K89185880",0.338
"CMP1","LSM-42526","BRD-K96903074",0.338
"CMP1","LSM-11790","MLS003128818",0.338
"CMP1","LSM-12197","BRD-K62117749",0.338
"CMP1","LSM-12320","BRD-K63843509",0.338
"CMP1","LSM-10153","MLS003128697",0.338
"CMP1","LSM-14160","BRD-K93468393",0.338
"CMP1","LSM-16018","BRD-K75648723",0.338
"CMP1","LSM-16031","BRD-K67725403",0.338
"CMP1","LSM-16101","BRD-K75038114",0.338
"CMP1","LSM-16143","BRD-K60719499",0.338
"CMP1","LSM-16150","BRD-K66214118",0.338
"CMP1","LSM-16155","BRD-K60738705",0.338
"CMP1","LSM-18186","BRD-K43479153",0.338
"CMP1","LSM-18222","BRD-K39710695",0.338
"CMP1","LSM-21634","Prieuranin Acetate",0.338
"CMP1","LSM-22410","BRD-K86600397",0.338
"CMP1","LSM-22567","BRD-K79523827",0.338
"CMP1","LSM-22549","BRD-K83786559",0.338
"CMP1","LSM-22303","BRD-K85633971",0.338
"CMP1","LSM-22319","BRD-K94306568",0.338
"CMP1","LSM-22445","BRD-K79855662",0.338
"CMP1","LSM-29224","BRD-K21412601",0.338
"CMP1","LSM-29095","BRD-K38165718",0.338
